AREA,BFIHOST,FARL,FPEXT,LDP,PROPWET,RMED-1D,SAAR,Index flood
0.5052079690411352,0.5148148148148148,0.8572192513368984,0.5745299145299145,0.6623142080869426,0.265079365079365,0.26221198156682024,0.20431211498973306,0.18009631716634183
0.16130313888490755,0.4735449735449736,0.8828877005347594,0.24404558404558405,0.311027649033083,0.4301587301587302,0.468663594470046,0.4548254620123203,0.1865261146183231
0.1119019635946682,0.3021164021164021,0.8957219251336899,0.29327635327635326,0.14506952213520857,0.16349206349206352,0.1663594470046083,0.11190965092402465,0.11137366092508343
0.14526874014619465,0.3201058201058201,0.8957219251336899,0.5125356125356125,0.25975707207927123,0.5952380952380953,0.28248847926267273,0.39199178644763866,0.21334096411156145
0.2834415938082271,0.32751322751322753,0.664705882352941,0.3352136752136753,0.34880933354642807,0.773015873015873,0.35806451612903223,0.45811088295687885,0.28069315239550907
0.3781711337250968,0.4492063492063493,0.8358288770053475,0.2321937321937322,0.5787597890362794,0.40476190476190477,0.40783410138248855,0.38336755646817244,0.4026578972691488
0.4039013902823564,0.34232804232804237,0.8828877005347594,0.31561253561253555,0.5652708965958128,0.44285714285714295,0.3635944700460829,0.35708418891170435,0.5111185457540108
0.5620025799054035,0.37089947089947095,0.5877005347593586,0.34706552706552707,0.5390602525171808,0.7222222222222222,0.30276497695852533,0.4108829568788501,0.3597591623270979
0.12933524437437294,0.4354497354497354,0.8700534759358288,0.37076923076923074,0.21807575515422728,0.7222222222222222,0.5608294930875576,0.5271047227926078,0.19549721723056818
0.10850336820983231,0.7507936507936508,0.8999999999999999,0.15743589743589745,0.15024772255074317,0.3031746031746032,0.3543778801843317,0.2860369609856263,0.1
0.11970359753475707,0.29047619047619044,0.63903743315508,0.49703703703703705,0.21302541153907623,0.480952380952381,0.28248847926267273,0.2757700205338809,0.12792660739341669
0.1965733123118819,0.4365079365079365,0.7973262032085562,0.4263817663817664,0.30054339140163017,0.7222222222222222,0.6271889400921659,0.5792607802874743,0.36520699015568747
0.21988189766375232,0.29047619047619044,0.8401069518716577,0.34843304843304845,0.3605721591817165,0.5698412698412698,0.32672811059907825,0.3895277207392197,0.39161364821408196
0.17052200085996846,0.44074074074074077,0.8871657754010696,0.4086039886039886,0.32458046987374145,0.3412698412698413,0.24009216589861754,0.18829568788501028,0.1714179256451169
0.4144778558119536,0.4904761904761904,0.6732620320855613,0.22763532763532765,0.45934153747802464,0.3412698412698413,0.32119815668202767,0.3279260780287474,0.3095900925799529
0.1268814676795184,0.4936507936507937,0.8101604278074865,0.3657549857549858,0.19704331149112994,0.18888888888888888,0.25668202764976955,0.15215605749486655,0.11236279095997154
0.11856155940948832,0.5613756613756614,0.8871657754010696,0.14284900284900287,0.1799744286399233,0.226984126984127,0.24009216589861754,0.16406570841889118,0.11631662925723442
0.17594324208112372,0.23862433862433863,0.8614973262032086,0.2969230769230769,0.333338660700016,0.6714285714285716,0.3506912442396314,0.40102669404517455,0.27969238481214354
0.11519506951411781,0.5105820105820106,0.544919786096257,0.29054131054131055,0.18195620904586862,0.4936507936507938,0.3341013824884793,0.30369609856262836,0.11632200010294122
0.20744790024365775,0.46084656084656095,0.771657754010695,0.43641025641025644,0.3812210324436631,0.1380952380952381,0.1423963133640553,0.10287474332648872,0.12078517288528545
0.1574917586355167,0.31798941798941804,0.8828877005347594,0.5398860398860399,0.20055937350167813,0.17619047619047623,0.12211981566820276,0.10739219712525667,0.12147264113575484
0.16799942668768814,0.3306878306878307,0.8101604278074865,0.31196581196581197,0.3181237014543711,0.4555555555555556,0.3046082949308756,0.288911704312115,0.1883987494880913
0.12990855668625484,0.3253968253968254,0.8999999999999999,0.2249002849002849,0.23540035160620104,0.6841269841269842,0.5700460829493087,0.4831622176591376,0.24899621131592434
0.28931689838039276,0.7158730158730159,0.7631016042780748,0.4136182336182336,0.4368387406105162,0.29047619047619044,0.3414746543778802,0.2679671457905545,0.13848031920726317
0.14754364339974202,0.4121693121693122,0.874331550802139,0.25407407407407406,0.2595652868786959,0.3285714285714286,0.37649769585253456,0.2975359342915811,0.20288033979550507
0.13482986957144905,0.807936507936508,0.7759358288770053,0.46421652421652426,0.30565766341697304,0.23968253968253972,0.2161290322580645,0.17268993839835728,0.10549885086280399
0.23158664182313315,0.4195767195767196,0.8828877005347594,0.26410256410256416,0.33992328591976984,0.31587301587301586,0.3691244239631336,0.2786447638603696,0.2870137426514523
0.2530789737709617,0.42592592592592593,0.5320855614973266,0.44096866096866094,0.3295029566885089,0.607936507936508,0.40783410138248855,0.5102669404517454,0.4485070167861307
0.31668912139888206,0.2502645502645503,0.1385026737967915,0.4076923076923077,0.4493047786479144,0.7476190476190476,0.3746543778801843,0.4383983572895277,0.3510378219430378
0.1458695714490469,0.391005291005291,0.690374331550802,0.3703133903133904,0.19908902029726705,0.4936507936507938,0.5866359447004608,0.38829568788501023,0.2156316405471997
0.41914232478142477,0.37830687830687837,0.8401069518716577,0.26182336182336186,0.4877257471631773,0.6841269841269842,0.3488479262672811,0.3759753593429158,0.6373101461988958
0.2770892933925756,0.4005291005291005,0.8272727272727273,0.5945868945868945,0.34228863672686594,0.2142857142857143,0.19032258064516128,0.13942505133470226,0.13830129101703678
0.11317701017629354,0.4904761904761904,0.8700534759358288,0.37669515669515674,0.15951734057855202,0.265079365079365,0.2548387096774193,0.23347022587268995,0.1234509026377566
0.15504256843915726,0.36878306878306877,0.8957219251336899,0.30148148148148146,0.2724788237174365,0.44285714285714295,0.3488479262672811,0.3628336755646817,0.21292829697196197
0.14308556686254836,0.21534391534391534,0.8999999999999999,0.2226210826210826,0.2042032923126099,0.5317460317460319,0.2603686635944701,0.27823408624229984,0.2138064302450225
0.3628201232621471,0.3677248677248678,0.771657754010695,0.3621082621082621,0.4813329071439987,0.480952380952381,0.41705069124423966,0.3862422997946612,0.44210138813983
0.13861831732836463,0.7793650793650793,0.8999999999999999,0.4086039886039886,0.20260508230781527,0.226984126984127,0.20322580645161292,0.18213552361396304,0.10574680490626756
0.336631216855382,0.40476190476190477,0.8700534759358288,0.37168091168091166,0.5724948058174846,0.5063492063492064,0.4281105990783409,0.4420944558521561,0.342469514855983
0.13334843055754625,0.8883597883597883,0.8786096256684491,0.2732193732193733,0.22440466677321402,0.25238095238095243,0.3119815668202765,0.23388090349075977,0.10162557596725574
0.16688949405188477,0.7423280423280424,0.5834224598930485,0.6985185185185185,0.35219753875659265,0.1507936507936508,0.16820276497695852,0.1509240246406571,0.1058595926661102
0.11620868568152501,0.2111111111111111,0.8999999999999999,0.2381196581196581,0.19135368387406104,0.37936507936507935,0.28248847926267273,0.3160164271047228,0.14652763635794003
0.39039415221441875,0.42592592592592593,0.8657754010695188,0.3958404558404558,0.5799744286399234,0.40476190476190477,0.3285714285714285,0.21006160164271048,0.24767857099698562
0.2660908700014333,0.4555555555555556,0.6433155080213903,0.3051282051282051,0.4243727025731182,0.46825396825396837,0.37649769585253456,0.3164271047227926,0.25267703090697924
0.12570273756628925,0.47777777777777786,0.6304812834224602,0.14011396011396013,0.22012146396036442,0.265079365079365,0.32672811059907825,0.3225872689938398,0.12264169521793326
0.1718199799340691,0.335978835978836,0.8657754010695188,0.6565811965811965,0.2552820840658463,0.607936507936508,0.24562211981566817,0.3981519507186859,0.21760003759591995
0.10814562132721801,0.3571428571428572,0.8614973262032086,0.4136182336182336,0.16584625219753876,0.5317460317460319,0.5055299539170507,0.47700205338809043,0.11856253790362466
0.768674788591085,0.8386243386243386,0.8358288770053475,0.40586894586894584,0.6947898353843694,0.25238095238095243,0.24562211981566817,0.20184804928131417,0.1824496427268679
0.48804987817113377,0.2671957671957672,0.664705882352941,0.3292877492877493,0.6330989291992968,0.5063492063492064,0.3599078341013825,0.331211498973306,0.7718731048187676
0.11197993406908414,0.5624338624338625,0.8828877005347594,0.19435897435897437,0.15369985616109957,0.265079365079365,0.30645161290322587,0.28480492813141683,0.11765576012012792
0.18341006163107354,0.37936507936507935,0.8016042780748663,0.4815384615384616,0.2713920409141761,0.5571428571428572,0.219815668202765,0.33983572895277214,0.19354939052090492
0.19854092016626057,0.47777777777777786,0.8957219251336899,0.31971509971509976,0.3337222311011667,0.40476190476190477,0.4281105990783409,0.45359342915811096,0.20913647990296674
0.14755281639673212,0.265079365079365,0.63475935828877,0.2777777777777778,0.17728943583186832,0.9,0.7046082949308754,0.8790554414784395,0.4546942310403552
0.1464428837609288,0.3677248677248678,0.8999999999999999,0.1993732193732194,0.22900751158702257,0.6206349206349208,0.3119815668202765,0.28151950718685836,0.15597137339238282
0.24308040705174144,0.3380952380952381,0.8443850267379679,0.4637606837606838,0.38217995844653996,0.5571428571428572,0.23456221198156676,0.3451745379876797,0.29068650597394696
0.5418174000286656,0.3105820105820106,0.7973262032085562,0.5471794871794872,0.572942304618827,0.5444444444444444,0.20322580645161292,0.28439425051334705,0.31170710092938014
0.14950666475562563,0.2671957671957672,0.4978609625668452,0.523019943019943,0.22299824196899473,0.18888888888888888,0.21059907834101382,0.14476386036960986,0.12317251559223645
0.19979303425541067,0.3560846560846561,0.8786096256684491,0.30968660968660966,0.3137765702413297,0.7222222222222222,0.6456221198156682,0.5562628336755647,0.5771960246790361
0.162835029382256,0.29365079365079366,0.19839572192513377,0.23857549857549856,0.27701774013105324,0.773015873015873,0.6271889400921659,0.8848049281314169,0.24424659342921787
0.2747731116525728,0.3052910052910053,0.7203208556149732,0.4765242165242166,0.3933674284801023,0.265079365079365,0.2751152073732719,0.20102669404517454,0.2355637262032373
0.12150150494481869,0.571957671957672,0.8016042780748663,0.20985754985754987,0.18591976985775932,0.37936507936507935,0.33225806451612905,0.31232032854209446,0.10712532197101086
0.2817583488605418,0.27566137566137566,0.1,0.2704843304843305,0.3992488412977465,0.7603174603174604,0.6511520737327189,0.739835728952772,0.6525382840595538
0.13667822846495628,0.5433862433862434,0.8572192513368984,0.23903133903133905,0.2589899312769698,0.3412698412698413,0.2990783410138248,0.2679671457905545,0.11445563121983096
0.26210520280923033,0.5095238095238095,0.8871657754010696,0.4190883190883191,0.34510148633530446,0.3412698412698413,0.3635944700460829,0.2630390143737167,0.36924855155004843
0.10377010176293536,0.5042328042328043,0.8999999999999999,0.11504273504273504,0.11566245804698738,0.35396825396825393,0.4447004608294931,0.39199178644763866,0.10690332701513013
0.12349204529167264,0.3031746031746032,0.8315508021390373,0.49612535612535613,0.2228064567684194,0.2142857142857143,0.20138248847926266,0.11642710472279261,0.11911663015237538
0.3644483302278917,0.3084656084656085,0.8700534759358288,0.2732193732193733,0.6118747003356242,0.37936507936507935,0.2640552995391705,0.21950718685831622,0.34932718968260545
0.19071635373369644,0.6936507936507936,0.7417112299465239,0.4578347578347578,0.3530925363592776,0.18888888888888888,0.23087557603686637,0.14435318275154005,0.12899809111192173
0.22409688978070808,0.4195767195767196,0.874331550802139,0.31971509971509976,0.3681157104043471,0.6841269841269842,0.24009216589861754,0.2860369609856263,0.2683661663574701
0.33357660885767526,0.3010582010582011,0.8572192513368984,0.2955555555555555,0.4730222151190667,0.6206349206349208,0.4649769585253455,0.419917864476386,0.5257424634726546
0.1529694711193923,0.2862433862433863,0.23262032085561507,0.2704843304843305,0.2637206328911619,0.5698412698412698,0.44285714285714284,0.49876796714579064,0.26135094672344844
0.169150637809947,0.6100529100529101,0.7973262032085562,0.19527065527065526,0.25668850887006556,0.480952380952381,0.3193548387096774,0.34887063655030803,0.12886202968734967
0.2078790311021929,0.35396825396825393,0.7887700534759358,0.26091168091168093,0.2891641361674924,0.8492063492063493,0.435483870967742,0.6034907597535935,0.4406781140275301
0.17069170130428551,0.27037037037037037,0.7844919786096256,0.3921937321937322,0.2701774013105322,0.6206349206349208,0.4612903225806452,0.4913757700205339,0.22598750830802694
0.18923032822129857,0.5391534391534392,0.7930481283422459,0.7126495726495726,0.32451654147354964,0.17619047619047623,0.1497695852534562,0.11232032854209446,0.10835524563786626
0.5638509387989108,0.22063492063492063,0.8700534759358288,0.30421652421652423,0.5093974748281925,0.4555555555555556,0.26958525345622125,0.29055441478439425,0.7573825631018425
0.29051397448760213,0.3190476190476191,0.6989304812834224,0.4929344729344729,0.43894837781684515,0.17619047619047623,0.19585253456221197,0.13080082135523613,0.16835654359224542
0.3559678945105347,0.6216931216931216,0.600534759358289,0.6816524216524216,0.5920568962761709,0.2015873015873016,0.17926267281105993,0.14640657084188913,0.13250256793560355
0.12220323921456214,0.8777777777777779,0.8999999999999999,0.2568091168091168,0.1674444622023334,0.265079365079365,0.27695852534562215,0.2679671457905545,0.10438887608340029
0.18318532320481584,0.4195767195767196,0.874331550802139,0.4943019943019943,0.2889084225667253,0.5952380952380953,0.31013824884792623,0.3640657084188912,0.2529751128437061
0.18440533180450053,0.3190476190476191,0.4593582887700537,0.2631908831908832,0.2817484417452453,0.607936507936508,0.3986175115207373,0.4063655030800821,0.22896116654768753
0.11917156370933066,0.29153439153439153,0.8957219251336899,0.23903133903133905,0.18751797986255397,0.607936507936508,0.5847926267281105,0.6121149897330596,0.1958445319196074
0.2459928335961015,0.3592592592592593,0.8914438502673797,0.5412535612535613,0.3228544030685632,0.5825396825396826,0.24930875576036868,0.3480492813141684,0.29039648030578014
0.35268854808657024,0.23544973544973546,0.2925133689839573,0.34250712250712245,0.4466197858398594,0.6460317460317462,0.23824884792626727,0.3291581108829569,0.40193283309873185
0.15339601547943243,0.5867724867724868,0.6561497326203207,0.29601139601139603,0.2650631292951894,0.29047619047619044,0.35806451612903223,0.30410677618069815,0.1375941296656425
0.1046461229754909,0.5243386243386243,0.570588235294118,0.17293447293447295,0.13324276809972832,0.3031746031746032,0.3930875576036865,0.293429158110883,0.10148235341507462
